Wall time,Step,Value
1612720384.7106028,371,0.58333420753479
1612720436.1150842,378,0.557013988494873
1612720488.79839,385,0.5529229044914246
1612720541.309734,392,0.5538264513015747
1612720597.0154717,399,0.5538439750671387
1612720648.8982196,406,0.5566976070404053
1612720703.3210502,413,0.5524188280105591
1612720755.6955056,420,0.5489770174026489
1612720814.4060237,427,0.5441425442695618
1612720866.1233828,434,0.5456517338752747
1612720919.8038383,441,0.5439733266830444
1612720971.5087788,448,0.5383692979812622
1612721029.19413,455,0.5475491285324097
1612721081.2008932,462,0.5476348400115967
1612721134.1143246,469,0.5328519344329834
1612721186.400749,476,0.5213773250579834
1612721267.6978269,483,0.5292673110961914
1612721320.405713,490,0.535031259059906
1612721371.4994075,497,0.5347363948822021
1612721429.8192658,504,0.5230345726013184
1612721481.1034007,511,0.5285447835922241
1612721534.0071716,518,0.5297446250915527
1612721586.2073965,525,0.5214383006095886
1612721638.3225057,532,0.5187923908233643
1612721690.6051211,539,0.5161331295967102
1612721758.795191,546,0.5047804117202759
1612721811.807013,553,0.5146427154541016
1612721867.1063516,560,0.5134702920913696
1612721925.5071833,567,0.510237455368042
1612721976.9140987,574,0.5125179886817932
1612722029.5067236,581,0.5147618651390076
1612722084.2100163,588,0.5051716566085815
1612722174.2275236,595,0.5015860795974731
1612722229.605265,602,0.49182865023612976
1612722282.4050014,609,0.49407342076301575
1612722335.2063107,616,0.48789167404174805
1612722386.6969688,623,0.4931688606739044
1612722441.6042016,630,0.49738800525665283
1612722493.4992177,637,0.49194085597991943
1612722546.4143147,644,0.4779283404350281
1612722600.2108734,651,0.486413836479187
1612722695.3941123,658,0.4773815870285034
1612722775.6151876,665,0.47607505321502686
1612722885.5116873,672,0.4860842227935791
1612722943.9944696,679,0.4832078516483307
1612723100.0242512,686,0.48715266585350037
1612723331.0134394,693,0.48453429341316223
1612723408.799054,700,0.4816313087940216
1612723476.4015937,707,0.4806452989578247
1612723580.1036515,714,0.48977625370025635
1612723645.2107584,721,0.47342050075531006
1612723762.8018343,728,0.46535468101501465
1612723815.8022616,735,0.4717930555343628
1612723867.0161948,742,0.48619601130485535
1612723954.0007803,749,0.4736729562282562
1612724064.205646,756,0.456478089094162
1612724152.29982,763,0.4709094166755676
1612724211.8032568,770,0.4612794816493988
1612724264.6060517,777,0.45387977361679077
1612724318.8094177,784,0.4528436064720154
1612724379.697647,791,0.45313727855682373
1612724478.1289973,798,0.442840039730072
1612724561.5996697,805,0.465322345495224
1612724623.1126306,812,0.4563958942890167
1612724676.600746,819,0.4517878293991089
1612724729.0139668,826,0.4537835717201233
1612724781.5036032,833,0.439912348985672
1612724875.6953425,840,0.44888773560523987
1612724929.4124558,847,0.44530513882637024
1612724981.322327,854,0.43711838126182556
1612725036.101748,861,0.4339367747306824
1612725087.3012235,868,0.44015932083129883
1612725140.7029662,875,0.44134122133255005
1612725194.1146326,882,0.42905956506729126
1612725247.9048889,889,0.4385665953159332
1612725301.3250947,896,0.4335196912288666
1612725357.0993311,903,0.43358537554740906
1612725409.2010727,910,0.4227140247821808
1612725465.7059598,917,0.4325089156627655
1612725522.2037103,924,0.4245901107788086
1612725577.3060837,931,0.4271341562271118
1612725630.104258,938,0.4232083857059479
1612725683.0439363,945,0.4287269115447998
1612725773.9054852,952,0.4324113428592682
1612725826.824744,959,0.41416269540786743
1612725879.7254202,966,0.4273111820220947
1612725933.9031174,973,0.42705973982810974
1612725986.9016387,980,0.4155725836753845
1612726040.3036828,987,0.412788450717926
1612726091.6044657,994,0.4168831706047058
1612726144.4302986,1001,0.41305220127105713
1612726196.5263655,1008,0.41618862748146057
1612726253.499006,1015,0.41582173109054565
1612726306.9061213,1022,0.41436299681663513
1612726359.4064302,1029,0.4181291162967682
1612726415.1147556,1036,0.4076197147369385
1612726468.2276075,1043,0.40671151876449585
1612726519.50815,1050,0.4184979200363159
1612726571.805105,1057,0.4015417695045471
1612726639.2192247,1064,0.41384434700012207
1612726700.410001,1071,0.406342089176178
1612726752.3119717,1078,0.4047984778881073
1612726804.8086722,1085,0.4045388102531433
1612726856.5065355,1092,0.39837315678596497
1612726908.3967836,1099,0.39977091550827026
1612726961.8179736,1106,0.3986412584781647
1612727015.100814,1113,0.4050922989845276
1612727067.4108808,1120,0.4021463990211487
1612727123.8253617,1127,0.3973003327846527
1612727175.620219,1134,0.4040433168411255
1612727228.9109244,1141,0.3913362920284271
1612727280.2132769,1148,0.396150678396225
1612727368.9046352,1155,0.3908664882183075
1612727424.624312,1162,0.39417752623558044
1612727479.0015366,1169,0.41208386421203613
1612727603.2048602,1176,0.3985363245010376
1612727655.901397,1183,0.3987736999988556
1612727707.6028352,1190,0.39244261384010315
1612727760.4957001,1197,0.3796226382255554
1612727812.2947688,1204,0.38973960280418396
1612727864.9213097,1211,0.38109737634658813
1612727919.927531,1218,0.38365596532821655
1612727973.0109699,1225,0.3855628967285156
1612728033.906897,1232,0.393951416015625
1612728086.016103,1239,0.38055792450904846
1612728137.8018417,1246,0.37837255001068115
1612728191.8066375,1253,0.37823837995529175
1612728246.3972511,1260,0.3784642219543457
1612728306.9021757,1267,0.3913484513759613
1612728359.1257117,1274,0.38634544610977173
1612728490.8146784,1281,0.3792828917503357
1612728544.9258025,1288,0.3899744153022766
1612728614.305871,1295,0.38444995880126953
1612728669.7253642,1302,0.37385448813438416
1612728723.701714,1309,0.3745463192462921
1612728776.203355,1316,0.3763796389102936
1612728827.1001308,1323,0.3670105040073395
1612728888.8948123,1330,0.3736899197101593
1612728948.3018174,1337,0.37136682868003845
1612729000.4117074,1344,0.3679695427417755
1612729053.8059838,1351,0.3686886429786682
1612729108.2077742,1358,0.36490172147750854
1612729165.6991947,1365,0.36912596225738525
1612729217.2197194,1372,0.3606068789958954
1612729269.6973042,1379,0.3646579682826996
1612729340.0189195,1386,0.3648967742919922
1612729399.6583376,1393,0.3674655258655548
1612729456.8191442,1400,0.36883771419525146
1612729511.8948228,1407,0.36408793926239014
1612729563.6049888,1414,0.3815808594226837
1612729616.7269704,1421,0.363872230052948
1612729710.6054847,1428,0.3644283711910248
1612729764.0041409,1435,0.3675985634326935
1612729824.402272,1442,0.35244134068489075
1612729878.2959068,1449,0.36052951216697693
1612729931.0058463,1456,0.361882746219635
1612729986.001488,1463,0.36026182770729065
1612730054.205266,1470,0.35449448227882385
1612730105.997291,1477,0.3519132435321808
1612730166.207588,1484,0.35135650634765625
1612730266.2940187,1491,0.3588082194328308
1612730370.4999151,1498,0.35185346007347107
1612730422.9122398,1505,0.35727474093437195
1612730474.9148984,1512,0.3532136380672455
1612730528.2150958,1519,0.3552681803703308
1612730582.7152708,1526,0.358299195766449
1612730638.308038,1533,0.3358660638332367
1612730690.7964795,1540,0.3402406573295593
1612730746.796906,1547,0.34685930609703064
1612730798.9041908,1554,0.3528086841106415
1612730851.0140612,1561,0.3469981551170349
1612730906.9139123,1568,0.34490305185317993
1612730961.711034,1575,0.33154505491256714
1612731013.318693,1582,0.34714704751968384
1612731067.5071633,1589,0.3452250361442566
1612731155.613967,1596,0.3405994176864624
1612731231.9989457,1603,0.3435955345630646
1612731286.4988515,1610,0.34047847986221313
1612731339.4131906,1617,0.338900625705719
1612731390.8012922,1624,0.3404039740562439
1612731449.4045684,1631,0.34046638011932373
1612731500.2995007,1638,0.3326754570007324
1612731553.700524,1645,0.3363611698150635
1612731608.6099308,1652,0.34134525060653687
1612731662.3947577,1659,0.3348275125026703
1612731713.4945781,1666,0.33265596628189087
1612731767.9054134,1673,0.33986181020736694
1612731830.3201692,1680,0.3314392864704132
1612731889.7214034,1687,0.3330233693122864
1612731941.1158295,1694,0.3294380307197571
1612732004.8140252,1701,0.337457537651062
1612732110.1059866,1708,0.33347588777542114
1612732163.517953,1715,0.3353399932384491
1612732219.7092292,1722,0.3337317109107971
1612732271.906853,1729,0.33410340547561646
1612732326.4041097,1736,0.32934463024139404
1612732380.4966073,1743,0.32179346680641174
1612732432.5061953,1750,0.32574349641799927
1612732486.107648,1757,0.3271975815296173
1612732541.90189,1764,0.3259669542312622
1612732602.3133254,1771,0.31975623965263367
1612732658.0061305,1778,0.3322705626487732
1612732714.7029397,1785,0.31356948614120483
1612732766.8126497,1792,0.3209747076034546
1612732819.1003973,1799,0.32187575101852417
1612732880.8261352,1806,0.32663947343826294
1612732978.609014,1813,0.3191465735435486
1612733033.1975765,1820,0.31659650802612305
1612733085.2081347,1827,0.3176378309726715
1612733138.0987093,1834,0.3187422752380371
1612733190.4955075,1841,0.3185199499130249
1612733242.9141986,1848,0.3253472149372101
1612733294.2025316,1855,0.31515583395957947
1612733348.301524,1862,0.30950483679771423
1612733401.801734,1869,0.3176897466182709
1612733468.900077,1876,0.31810492277145386
1612733520.4014215,1883,0.31702718138694763
1612733573.4065952,1890,0.3241499364376068
1612733627.497538,1897,0.32771340012550354
1612733680.6041238,1904,0.32572174072265625
1612733746.698075,1911,0.3194754123687744
1612733799.4009938,1918,0.3077520430088043
1612733892.8262515,1925,0.31417855620384216
1612733946.005892,1932,0.3075145184993744
1612733998.0997002,1939,0.3154737055301666
1612734053.104585,1946,0.307028204202652
1612734105.3113256,1953,0.3115357756614685
1612734158.7988522,1960,0.30624932050704956
1612734210.7953625,1967,0.30928224325180054
1612734263.8996034,1974,0.30325010418891907
1612734359.922166,1981,0.3060201108455658
1612734412.3071656,1988,0.3047182559967041
1612734465.7026086,1995,0.30733564496040344
1612734530.4122317,2002,0.3075437545776367
1612734583.1160278,2009,0.30331331491470337
1612734638.6190035,2016,0.3081483542919159
1612734692.2154129,2023,0.3001234531402588
1612734780.0035558,2030,0.3085266053676605
1612734832.007656,2037,0.2967006266117096
1612734895.4094095,2044,0.29334813356399536
1612734947.8964674,2051,0.297548770904541
1612735001.5020971,2058,0.29989197850227356
1612735055.4059594,2065,0.3069174289703369
1612735107.198988,2072,0.30824923515319824
1612735165.7217336,2079,0.3011520504951477
1612735219.698756,2086,0.29780298471450806
1612735272.747135,2093,0.3011740744113922
1612735344.1143444,2100,0.3004815876483917
